,EDINETコード,開始日,終了日,報告日,証券コード,企業名,業種,営業利益,流動資産,流動負債,投資その他の資産,固定負債,事業価値,財産価値,株主価値,発行株数,1株価値,株価,株価日時,安全率
3472,E03571,,,2022-02-10,8358,スルガ銀行株式会社,銀行業,13951000000.0,0.0,0.0,0.0,0.0,139510000000.0,0.0,139510000000.0,232139248.0,600.9754972584386,450.0,2022-02-22 09:00:00,1.3355011050187524
3473,E00888,,,2022-02-10,4365,松本油脂製薬株式会社,化学,4033000000.0,57282000000.0,10300000000.0,9583000000.0,1508000000.0,40330000000.0,54505000000.0,93327000000.0,4512651.0,20681.191609987123,10760.0,2022-02-22 09:00:00,1.9220438299244538
3474,E03321,,,2022-02-14,76160,株式会社コロワイド,小売業,0.0,74182000000.0,85516000000.0,0.0,0.0,0.0,-28437200000.0,-28437200000.0,86903691.0,-327.2266076707835,0.0,,0.0
3475,E02217,,,2022-02-08,7292,株式会社村上開明堂,輸送用機器,3633000000.0,53711000000.0,13391000000.0,7655000000.0,3024000000.0,36330000000.0,45296800000.0,78602800000.0,13100000.0,6000.213740458015,2632.0,2022-02-22 11:10:53,2.2797164667393677
3476,E00525,,,2022-02-14,3101,東洋紡株式会社,繊維製品,22893000000.0,219356000000.0,138990000000.0,54867000000.0,169169000000.0,228930000000.0,107435000000.0,167196000000.0,89048792.0,1877.5774072263664,1228.0,2022-02-22 15:15:00,1.5289718299888977
3477,E00841,,,2022-02-14,4099,四国化成工業株式会社,化学,6158000000.0,64135000000.0,15682000000.0,22792000000.0,14749000000.0,61580000000.0,68108600000.0,114939600000.0,54832263.0,2096.203835322281,1430.0,2022-02-22 15:15:00,1.4658768079176792
3478,E05320,,,2022-01-28,2345,株式会社クシム,情報・通信業,-134697000.0,1962212000.0,283598000.0,1532329000.0,444526000.0,-1346970000.0,3154223400.0,1362727400.0,7985036.0,170.66014480085,311.0,2022-02-21 09:00:00,0.5487464463049839
3479,E27894,,,2021-11-12,3909,株式会社ショーケース,サービス業,-64818000.0,2147950000.0,394111000.0,250539000.0,145182000.0,-648180000.0,1925555800.0,1132193800.0,8564300.0,132.1992223532571,426.0,2022-02-22 09:00:00,0.31032681303581483
3480,E03651,,,2022-02-07,8527,株式会社愛知銀行,銀行業,12416000000.0,0.0,0.0,0.0,0.0,124160000000.0,0.0,124160000000.0,10943240.0,11345.817143734397,4825.0,2022-02-21 09:00:00,2.3514646930019474
3481,E05737,,,2021-11-15,2173,株式会社博展,サービス業,-73748000.0,4516893000.0,3387901000.0,248067000.0,480862000.0,-737480000.0,699478800.0,-518863200.0,7975100.0,-65.0604004965455,475.0,2022-02-22 13:13:23,-0.13696926420325367
3482,E01686,,,2021-11-15,9895,株式会社コンセック,卸売業,-5301000.0,5304260000.0,2601314000.0,1299806000.0,1302427000.0,-53010000.0,3482489200.0,2127052200.0,1864011.0,1141.1156908408802,1281.0,2022-02-22 12:52:26,0.890800695426136
3483,E02340,,,2022-01-14,7730,マニー株式会社,精密機器,1713000000.0,28007000000.0,2462000000.0,729000000.0,849000000.0,17130000000.0,25781600000.0,42062600000.0,106911000.0,393.43566143801854,1561.0,2022-02-22 15:15:01,0.2520407824715045
3484,E05646,,,2021-12-23,2498,株式会社オリエンタルコンサルタンツホールディングス,サービス業,3287584000.0,40792285000.0,34661453000.0,5722147000.0,1306593000.0,32875840000.0,4920688400.0,36489935400.0,6080920.0,6000.726107233774,2626.0,2022-02-22 15:15:01,2.2851203759458394
3485,E35516,,,2021-11-11,4498,サイバートラスト株式会社,情報・通信業,292989000.0,3979729000.0,1594317000.0,421757000.0,560642000.0,2929890000.0,2488305600.0,4857553600.0,3993100.0,1216.4868397986527,2328.0,2022-02-22 09:00:00,0.522545893384301
3486,E00329,,,2022-02-14,1414,ショーボンドホールディングス株式会社,建設業,8574000000.0,79765000000.0,18104000000.0,17749000000.0,1662000000.0,85740000000.0,75789200000.0,159867200000.0,56745180.0,2817.282454650774,5210.0,2022-02-22 09:00:00,0.5407451928312427
3487,E01430,,,2022-02-02,5933,アルインコ株式会社,金属製品,1267819000.0,36266132000.0,19063004000.0,5537457000.0,12061938000.0,12678190000.0,18927984200.0,19544236200.0,21039326.0,928.9383224538657,908.0,2022-02-22 09:07:11,1.0230598264910415
3488,E00804,,,2022-02-09,4462,石原ケミカル株式会社,化学,1878061000.0,12902156000.0,4049168000.0,7492203000.0,732597000.0,18780610000.0,15535357400.0,33583370400.0,16308280.0,2059.2834069564665,1322.0,2022-02-22 15:15:00,1.5577030309806856
3489,E01403,,,2021-11-11,5969,株式会社ロブテックス,金属製品,172858000.0,5843018000.0,2709441000.0,758730000.0,1501937000.0,1728580000.0,3350418800.0,3577061800.0,1000000.0,3577.0618,2401.0,2022-02-22 15:15:01,1.4898216576426488
3490,E00182,,,2022-02-14,1992,神田通信機株式会社,建設業,109086000.0,4171200000.0,1631463000.0,1661190000.0,1283921000.0,1090860000.0,3874634400.0,3681573400.0,2623227.0,1403.4520840171285,1191.0,2022-02-22 15:15:02,1.1783812628187478
3491,E31755,,,2021-11-26,7181,株式会社かんぽ生命保険,保険業,183883000000.0,0.0,0.0,0.0,0.0,1838830000000.0,0.0,1838830000000.0,399693700.0,4600.597907847935,2039.0,2022-02-22 15:15:01,2.2563010828091885
3492,E00049,,,2021-11-11,1881,株式会社ＮＩＰＰＯ,建設業,10817000000.0,319240000000.0,107434000000.0,62392000000.0,25988000000.0,108170000000.0,252711200000.0,334893200000.0,119401836.0,2804.7575415842016,3990.0,2022-02-22 11:35:01,0.7029467522767423
3493,E01728,,,2021-11-12,6265,株式会社妙徳,機械,412278000.0,2976703000.0,276200000.0,479159000.0,155983000.0,4122780000.0,3124422000.0,7091219000.0,1657000.0,4279.552806276403,1740.0,2022-02-22 09:00:00,2.4595131070554044
3494,E01821,,,2022-02-04,6882,株式会社三社電機製作所,電気機器,560000000.0,21104000000.0,7036000000.0,774000000.0,456000000.0,5600000000.0,13434800000.0,18578800000.0,14950000.0,1242.7290969899666,736.0,2022-02-22 15:15:01,1.6884906209102808
3495,E01172,,,2021-11-15,4990,昭和化学工業株式会社,化学,148158000.0,6354221000.0,4276690000.0,3416058000.0,2222772000.0,1481580000.0,4638251000.0,3897059000.0,11979000.0,325.3242340763002,390.0,2022-02-22 09:13:09,0.8341647027597441
3496,E02470,,,2021-12-24,7839,株式会社ＳＨＯＥＩ,その他製品,6024765000.0,18854243000.0,3906495000.0,933197000.0,1342892000.0,60247650000.0,15099646000.0,74004404000.0,26856858.0,2755.5123536789,4510.0,2022-02-22 15:15:01,0.61097834893102
3497,E02807,,,2021-11-12,7444,ハリマ共和物産株式会社,卸売業,838751000.0,15394396000.0,6691574000.0,3774291000.0,1147794000.0,8387510000.0,11138798200.0,18378514200.0,5441568.0,3377.4298511017414,1750.0,2022-02-22 09:00:00,1.9299599149152808
3498,E05688,,,2021-11-12,3848,株式会社データ・アプリケーション,情報・通信業,204707000.0,3834505000.0,976424000.0,813380000.0,110799000.0,2047070000.0,3476176200.0,5412447200.0,3707000.0,1460.0612894523874,1570.0,2022-02-22 11:35:01,0.9299753436002468
3499,E05269,,,2022-02-10,4347,ブロードメディア株式会社,サービス業,637540000.0,6932662000.0,3567536000.0,545820000.0,404176000.0,6375400000.0,3197438800.0,9168662800.0,7914732.0,1158.4299758981101,881.0,2022-02-22 09:00:00,1.314903491371294
3500,E05688,,,2022-02-14,3848,株式会社データ・アプリケーション,情報・通信業,315368000.0,3916079000.0,967741000.0,845204000.0,110220000.0,3153680000.0,3599993800.0,6643453800.0,3707000.0,1792.1375236039923,1570.0,2022-02-22 11:35:01,1.1414888685375748
3501,E36190,,,2022-02-14,48870,サワイグループホールディングス株式会社,医薬品,0.0,221475000000.0,94952000000.0,0.0,0.0,0.0,107532600000.0,107532600000.0,43791339.0,2455.5677550759524,0.0,,0.0
3502,E00771,,,2022-02-09,4046,株式会社大阪ソーダ,化学,9840000000.0,81035000000.0,40472000000.0,22631000000.0,5785000000.0,98400000000.0,55099600000.0,147714600000.0,26732017.0,5525.7558754358115,3060.0,2022-02-22 15:15:00,1.8058025736718337
3503,E25648,,,2021-11-12,21170,日新製糖株式会社,食料品,0.0,24767000000.0,7118000000.0,0.0,0.0,0.0,16225400000.0,16225400000.0,22673883.0,715.5986471307098,0.0,,0.0
3504,E04097,,,2022-02-10,9003,相鉄ホールディングス株式会社,陸運業,3277000000.0,63757000000.0,84449000000.0,41090000000.0,388547000000.0,32770000000.0,3508200000.0,-352268800000.0,98145499.0,-3589.2506899373957,2215.0,2022-02-22 15:15:01,-1.6204292053893434
3505,E00877,,,2021-11-12,3407,旭化成株式会社,化学,113144000000.0,1188987000000.0,767598000000.0,375432000000.0,700560000000.0,1131440000000.0,643301400000.0,1074181400000.0,1393932032.0,770.6124655581485,1090.0,2022-02-21 09:00:00,0.7069839133560996
3506,E02176,,,2021-11-12,7240,ＮＯＫ株式会社,輸送用機器,14868000000.0,376228000000.0,194908000000.0,199292000000.0,102528000000.0,148680000000.0,341630400000.0,387782400000.0,173138537.0,2239.7232107835125,1233.0,2022-02-21 09:00:00,1.8164827338065794
3507,E01260,,,2021-11-10,5446,北越メタル株式会社,鉄鋼,-142069000.0,13279842000.0,6781097000.0,2986267000.0,3098089000.0,-1420690000.0,8128792600.0,3610013600.0,3994000.0,903.8591887831748,991.0,2022-02-22 15:15:02,0.9120677989739402
3508,E05029,,,2022-02-09,4719,株式会社アルファシステムズ,情報・通信業,2968259000.0,31249340000.0,6606032000.0,4640127000.0,1516363000.0,29682590000.0,27962228600.0,56128455600.0,14052400.0,3994.2255842418376,3660.0,2022-02-22 13:31:35,1.0913184656398462
3509,E03552,,,2021-11-25,8338,株式会社筑波銀行,銀行業,2909000000.0,0.0,0.0,0.0,0.0,29090000000.0,0.0,29090000000.0,152553721.0,190.68692529630266,214.0,2022-02-22 12:54:17,0.8910603985808535
3510,E01378,,,2021-11-12,5981,東京製綱株式会社,金属製品,442000000.0,36487000000.0,26495000000.0,14027000000.0,31539000000.0,4420000000.0,18720000000.0,-8399000000.0,16268242.0,-516.2819682667617,846.0,2022-02-22 09:00:06,-0.6102623738377798
3511,E04764,,,2022-01-13,9765,株式会社オオバ,サービス業,268574000.0,7349527000.0,3772256000.0,2265509000.0,770889000.0,2685740000.0,5088328800.0,7003179800.0,18000000.0,389.06554444444447,688.0,2022-02-22 15:15:00,0.5655022448320414
3512,E01283,,,2021-11-12,5612,日本鋳鉄管株式会社,鉄鋼,233000000.0,12063000000.0,5678000000.0,737000000.0,3735000000.0,2330000000.0,5986400000.0,4581400000.0,3293074.0,1391.2229120876118,998.0,2022-02-22 12:58:39,1.394010933955523
3513,E03315,,,2022-01-31,7605,株式会社フジ・コーポレーション,小売業,4214445000.0,14658664000.0,7911770000.0,1388724000.0,1025536000.0,42144450000.0,6553264000.0,47672178000.0,20970000.0,2273.3513590844063,1174.0,2022-02-22 15:15:01,1.936415126988421
3514,E02161,,,2022-02-14,7238,曙ブレーキ工業株式会社,輸送用機器,3437000000.0,74387000000.0,31772000000.0,15341000000.0,58769000000.0,34370000000.0,51601600000.0,27202600000.0,136012343.0,200.00096608879093,167.0,2022-02-22 09:07:03,1.1976105753819817
3515,E05707,,,2022-02-10,3624,アクセルマーク株式会社,情報・通信業,1476000.0,1495920000.0,276710000.0,173199000.0,713292000.0,14760000.0,1337067000.0,638535000.0,9449500.0,67.57341658288799,341.0,2022-02-22 09:16:25,0.19816251197327855
3516,E00719,,,2022-02-10,7883,サンメッセ株式会社,その他製品,210485000.0,6258869000.0,4865247000.0,4395534000.0,3344221000.0,2104850000.0,4816106600.0,3576735600.0,17825050.0,200.65781582660358,370.0,2022-02-22 12:56:00,0.5423184211529827
3517,E05292,,,2021-12-15,2309,シミックホールディングス株式会社,サービス業,4920000000.0,38577000000.0,27823000000.0,10564000000.0,28883000000.0,49200000000.0,15753400000.0,36070400000.0,18923569.0,1906.1097829907244,1486.0,2022-02-22 15:15:01,1.282711832429828
3518,E36648,,,2022-01-14,7373,株式会社アイドマ・ホールディングス,サービス業,409508000.0,4525819000.0,1827723000.0,411997000.0,3389000.0,4095080000.0,2744548400.0,6836239400.0,7585400.0,901.2365069739236,2109.0,2022-02-22 09:00:00,0.4273288321355731
3519,E03272,,,2022-01-14,7515,株式会社マルヨシセンター,小売業,450595000.0,3756047000.0,6245065000.0,1720916000.0,8051758000.0,4505950000.0,-2017115000.0,-5562923000.0,934999.0,-5949.656630648803,2810.0,2022-02-22 09:00:00,-2.117315526921282
3520,E23818,,,2021-11-15,3178,チムニー株式会社,小売業,-2491493000.0,12177330000.0,12117707000.0,4785832000.0,4311637000.0,-24914930000.0,2421913600.0,-26804653400.0,19340800.0,-1385.9123407511581,1118.0,2022-02-22 14:02:27,-1.2396353673981737
3521,E30865,,,2022-02-14,4591,株式会社リボミック,医薬品,-1113396000.0,5493057000.0,302523000.0,48228000.0,0.0,-11133960000.0,5178257400.0,-5955702600.0,28559340.0,-208.53782335306067,173.0,2022-02-22 15:15:02,-1.205420944237345
3522,E00728,,,2022-02-03,9478,SEホールディングス・アンド・インキュベーションズ株式会社,情報・通信業,1160000000.0,8718000000.0,3424000000.0,541000000.0,1269000000.0,11600000000.0,5150200000.0,15481200000.0,23484226.0,659.2169569480383,217.0,2022-02-22 09:01:15,3.0378661610508675
3523,E32254,,,2021-12-14,3539,株式会社ＪＭホールディングス,小売業,1328000000.0,29832000000.0,18204000000.0,6106000000.0,3484000000.0,13280000000.0,14093200000.0,23889200000.0,26679500.0,895.4140819730504,1776.0,2022-02-22 10:28:43,0.5041745957055465
3524,E05106,,,2021-11-11,4770,図研エルミック株式会社,情報・通信業,9023000.0,699468000.0,168399000.0,1613000.0,13602000.0,90230000.0,499002200.0,575630200.0,6284944.0,91.58875560386855,288.0,2022-02-22 09:00:00,0.31801651251343244
3525,E05215,,,2022-02-04,4299,株式会社ハイマックス,情報・通信業,1314000000.0,9557000000.0,2004000000.0,1765000000.0,304000000.0,13140000000.0,8917200000.0,21753200000.0,12412992.0,1752.4542028223332,1212.0,2022-02-22 15:15:01,1.4459193092593507
3526,E02554,,,2021-11-10,8078,阪和興業株式会社,卸売業,30426000000.0,774276000000.0,535842000000.0,124997000000.0,228313000000.0,304260000000.0,256262600000.0,332209600000.0,42332640.0,7847.599393753851,3235.0,2022-02-22 15:15:00,2.4258421619022723
3527,E02480,,,2022-01-14,3791,株式会社ＩＧポート,情報・通信業,523040000.0,8178934000.0,3980109000.0,518461000.0,453003000.0,5230400000.0,3921264200.0,8698661200.0,5055400.0,1720.6672469043003,1151.0,2022-02-21 09:00:00,1.4949324473538665
3528,E03928,,,2021-12-27,,KONOIKE Co.株式会社,不動産業,79000000.0,979701000.0,759203000.0,56592000.0,1155486000.0,790000000.0,125249400.0,-240236600.0,13020000.0,-18.451351766513056,0.0,,0.0
3529,E00721,,,2021-11-12,9475,株式会社昭文社ホールディングス,情報・通信業,-566851000.0,6498182000.0,3272410000.0,3833057000.0,934450000.0,-5668510000.0,6404347000.0,-198613000.0,18178173.0,-10.92590548016019,452.0,2022-02-22 10:06:47,-0.02417235725699157
3530,E05066,,,2021-11-12,4746,株式会社東計電算,情報・通信業,2801384000.0,4639443000.0,3180639000.0,20906063000.0,1740759000.0,28013840000.0,21728739200.0,48001820200.0,9350000.0,5133.884513368984,4960.0,2022-02-22 10:24:00,1.0350573615663274
3531,E05641,,,2022-01-13,3824,メディアファイブ株式会社,情報・通信業,8816000.0,584741000.0,226444000.0,106565000.0,150000000.0,88160000.0,419573200.0,357733200.0,986000.0,362.81257606490874,0.0,,0.0
3532,E33840,,,2021-11-18,7326,ＳＢＩインシュアランスグループ株式会社,保険業,3307000000.0,1971000000.0,84000000.0,38544000000.0,25000000.0,33070000000.0,40414200000.0,73459200000.0,24820530.0,2959.614480432126,1007.0,2022-02-22 09:00:00,2.9390411920875135
3533,E00917,,,2022-02-10,4629,大伸化学株式会社,化学,675723000.0,17734890000.0,8500253000.0,1309346000.0,384252000.0,6757230000.0,8843932400.0,15216910400.0,4592000.0,3313.787108013937,1285.0,2022-02-22 09:00:00,2.5788226521509237
3534,E30918,,,2022-02-14,3694,株式会社オプティム,情報・通信業,824392000.0,2251395000.0,1069841000.0,2000988000.0,5255000.0,8243920000.0,2968573800.0,11207238800.0,55138272.0,203.25698273605673,856.0,2022-02-22 15:15:01,0.23744974618698217
3535,E05665,,,2021-11-12,8771,イー・ギャランティ株式会社,その他金融業,1805125000.0,18718124000.0,4821591000.0,2783672000.0,115282000.0,18051250000.0,15715886800.0,33651854800.0,46607400.0,722.0281500362603,2086.0,2022-02-22 09:45:36,0.34613046502217654
3536,E00422,,,2022-02-01,2551,マルサンアイ株式会社,食料品,270304000.0,12009433000.0,11386837000.0,1527916000.0,8826105000.0,2703040000.0,-126855400.0,-6249920400.0,2296176.0,-2721.8821205343143,0.0,,0.0
3537,E25386,,,2021-11-12,6626,SEMITEC株式会社,電気機器,1820660000.0,15226411000.0,6020052000.0,601919000.0,2266220000.0,18206600000.0,8604267600.0,24544647600.0,2842900.0,8633.665482429913,7240.0,2022-02-22 10:59:28,1.1924952323798221
3538,E01690,,,2021-11-25,6289,株式会社技研製作所,機械,3997000000.0,26907000000.0,10527000000.0,4418000000.0,1594000000.0,39970000000.0,18692600000.0,57068600000.0,28115928.0,2029.7604973237947,3675.0,2022-02-21 09:00:00,0.5523157815847061
3539,E02017,,,2022-01-14,6897,ツインバード工業株式会社,電気機器,600428000.0,6695750000.0,1671929000.0,635119000.0,1231938000.0,6004280000.0,5324554200.0,10096896200.0,10843600.0,931.138754657125,701.0,2022-02-22 09:00:00,1.3283006485836306
3540,E00733,,,2021-11-12,9479,株式会社インプレスホールディングス,情報・通信業,516392000.0,13846383000.0,5302845000.0,1496151000.0,1654825000.0,5163920000.0,8979120000.0,12488215000.0,37371500.0,334.16413577191173,201.0,2022-02-22 15:15:02,1.662508138168715
3541,E35157,,,2022-02-14,7072,株式会社インティメート・マージャー,サービス業,30548000.0,1826329000.0,434725000.0,52150000.0,106300000.0,305480000.0,1356809000.0,1555989000.0,3224150.0,482.604407363181,1273.0,2022-02-22 15:15:01,0.37910793979825685
3542,E01644,,,2022-02-14,7255,株式会社桜井製作所,輸送用機器,28742000.0,2389430000.0,1158658000.0,1273581000.0,1356109000.0,287420000.0,2272621400.0,1203932400.0,4000000.0,300.9831,467.0,2022-02-21 09:00:00,0.644503426124197
3543,E03360,,,2021-11-15,2673,夢みつけ隊株式会社,小売業,-7312000.0,1195375000.0,807133000.0,2222619000.0,478338000.0,-73120000.0,2449434400.0,1897976400.0,10458000.0,181.48559954102123,119.0,2022-02-22 15:15:01,1.5250890717732877
3544,E04589,,,2022-02-09,9633,東京テアトル株式会社,サービス業,-324860000.0,7589961000.0,4041443000.0,2526364000.0,7900910000.0,-3248600000.0,5266593400.0,-5882916600.0,8013000.0,-734.1715462373643,1226.0,2022-02-22 14:25:40,-0.5988348664252563
3545,E02928,,,2022-02-14,2689,オルバヘルスケアホールディングス株式会社,卸売業,786804000.0,34201690000.0,30958081000.0,1969221000.0,2293138000.0,7868040000.0,-978786200.0,4596115800.0,6250000.0,735.378528,1522.0,2022-02-22 15:15:00,0.48316591852825225
3546,E01636,,,2022-02-14,6363,株式会社酉島製作所,機械,1677000000.0,45270000000.0,17535000000.0,11544000000.0,16580000000.0,16770000000.0,35772000000.0,35962000000.0,29112179.0,1235.2905634442548,948.0,2022-02-22 13:37:53,1.3030491175572307
3547,E01598,,,2022-02-09,6462,株式会社リケン,機械,4478000000.0,54578000000.0,22962000000.0,30838000000.0,8348000000.0,44780000000.0,57861600000.0,94293600000.0,10648466.0,8855.134626903067,2522.0,2022-02-22 15:15:00,3.511155680770447
3548,E02691,,,2021-11-11,8283,株式会社ＰＡＬＴＡＣ,卸売業,14718000000.0,307037000000.0,198326000000.0,25440000000.0,9901000000.0,147180000000.0,94485800000.0,231764800000.0,63553485.0,3646.7677578971475,4430.0,2022-02-22 10:28:23,0.8231981394801687
3549,E03634,,,2021-11-29,8551,株式会社北日本銀行,銀行業,1866000000.0,0.0,0.0,0.0,0.0,18660000000.0,0.0,18660000000.0,8793776.0,2121.955346599686,1696.0,2022-02-22 09:00:00,1.2511529166271733
3550,E25884,,,2021-12-14,7777,株式会社スリー・ディー・マトリックス,精密機器,-1372370000.0,5082203000.0,844071000.0,30621000.0,1697176000.0,-13723700000.0,4099938800.0,-11320937200.0,54373801.0,-208.2057349641604,354.0,2022-02-22 15:15:01,-0.5881517936840689
3551,E02248,,,2021-11-11,7208,株式会社カネミツ,輸送用機器,106270000.0,6306490000.0,2808484000.0,1145050000.0,2252882000.0,1062700000.0,4081359200.0,2891177200.0,5129577.0,563.6287748482964,741.0,2022-02-22 15:15:02,0.7606326246265809
3552,E34028,,,2022-02-14,7800,株式会社アミファ,卸売業,203298000.0,3050278000.0,580820000.0,71937000.0,279163000.0,2032980000.0,2425231000.0,4179048000.0,3235000.0,1291.8231839258115,595.0,2022-02-22 15:15:01,2.1711314015559857
3553,E05313,,,2022-01-13,8908,株式会社毎日コムネット,不動産業,302356000.0,17512371000.0,4954167000.0,2716510000.0,10413686000.0,3023560000.0,14283880600.0,6893754600.0,18000000.0,382.98636666666664,691.0,2022-02-22 15:15:01,0.5542494452484322
3554,E02459,,,2022-02-14,7851,カワセコンピュータサプライ株式会社,その他製品,41709000.0,2391622000.0,716598000.0,426809000.0,211361000.0,417090000.0,1958513400.0,2164242400.0,5160000.0,419.42682170542633,204.0,2022-02-22 15:15:02,2.0560138318893446
3555,E02428,,,2022-02-14,7902,株式会社ソノコム,その他製品,280667000.0,5116167000.0,571912000.0,2268129000.0,450998000.0,2806670000.0,6698001600.0,9053673600.0,5000000.0,1810.73472,840.0,2022-02-21 09:00:00,2.1556365714285715
3556,E05627,,,2021-11-12,3054,株式会社ハイパー,卸売業,74581000.0,6215955000.0,2690765000.0,315274000.0,511784000.0,745810000.0,3302311000.0,3536337000.0,9812500.0,360.3910318471338,471.0,2022-02-22 09:00:00,0.7651614264270357
3557,E04342,,,2021-11-15,9362,兵機海運株式会社,倉庫・運輸関連,232000000.0,3472000000.0,4182000000.0,1669000000.0,3920000000.0,2320000000.0,122600000.0,-1477400000.0,1224000.0,-1207.0261437908496,1471.0,2022-02-22 11:03:20,-0.8205480243309651
3558,E00371,,,2022-02-08,2209,井村屋グループ株式会社,食料品,1530594000.0,13533801000.0,13586064000.0,2818058000.0,1772115000.0,15305940000.0,48582200.0,13582407200.0,13086200.0,1037.918356742217,2233.0,2022-02-22 09:00:00,0.46480893718863275
3559,E03176,,,2021-11-10,9828,元気寿司株式会社,小売業,147917000.0,6654028000.0,6850955000.0,6475679000.0,8337580000.0,1479170000.0,4908561000.0,-1949849000.0,8882908.0,-219.5057069148977,2544.0,2022-02-22 11:35:01,-0.08628368982503841
3560,E01816,,,2022-02-07,6743,大同信号株式会社,電気機器,1205184000.0,25666822000.0,9096909000.0,6042942000.0,5614902000.0,12051840000.0,20793473200.0,27230411200.0,18018000.0,1511.2893328893329,601.0,2022-02-21 09:00:00,2.5146245139589567
3561,E01654,,,2021-11-12,6465,ホシザキ株式会社,機械,21051000000.0,302850000000.0,94932000000.0,26055000000.0,23883000000.0,210510000000.0,214986600000.0,401613600000.0,72427650.0,5545.031490045583,7800.0,2022-02-22 15:15:01,0.7109014730827671
3562,E05536,,,2022-01-13,2462,ライク株式会社,サービス業,1399935000.0,15493397000.0,10710819000.0,5366586000.0,13403087000.0,13999350000.0,8007000200.0,8603263200.0,20396000.0,421.81129633261423,1913.0,2022-02-22 10:29:23,0.2204972798393174
3563,E01367,,,2022-02-08,5991,日本発条株式会社,金属製品,16324000000.0,300200000000.0,186842000000.0,91308000000.0,67656000000.0,163240000000.0,167297600000.0,262881600000.0,244066144.0,1077.0916264404127,872.0,2022-02-22 13:43:05,1.2351968193123999
3564,E03542,,,2022-02-08,8342,株式会社青森銀行,銀行業,4577000000.0,0.0,0.0,0.0,0.0,45770000000.0,0.0,45770000000.0,20512161.0,2231.359240988797,1917.0,2022-02-22 15:15:01,1.1639849979075623
3565,E04221,,,2021-11-12,9036,東部ネットワーク株式会社,陸運業,295202000.0,5155858000.0,1304484000.0,2857924000.0,2098953000.0,2952020000.0,6448401200.0,7301468200.0,5749000.0,1270.0414332927467,885.0,2022-02-22 15:15:01,1.4350750658675104
3566,E05314,,,2022-01-14,2337,いちご株式会社,サービス業,793000000.0,123756000000.0,19117000000.0,8004000000.0,221080000000.0,7930000000.0,108819600000.0,-104330400000.0,505381018.0,-206.43909502750654,268.0,2022-02-22 09:00:00,-0.7702951306996513
3567,E00388,,,2022-02-14,2224,株式会社コモ,食料品,127630000.0,1826557000.0,2390221000.0,287065000.0,828257000.0,1276300000.0,-754643200.0,-306600200.0,3630000.0,-84.4628650137741,2758.0,2022-02-22 15:15:01,-0.03062467912029518
3568,E27506,,,2021-11-12,6074,株式会社ジェイエスエス,サービス業,198359000.0,1552675000.0,2193474000.0,877359000.0,2653625000.0,1983590000.0,-202134800.0,-872169800.0,4026056.0,-216.63131362305938,417.0,2022-02-22 15:10:04,-0.5194995530529002
3569,E03289,,,2022-02-10,4558,株式会社中京医薬品,医薬品,163815000.0,3533883000.0,2284375000.0,376167000.0,742517000.0,1638150000.0,1168800000.0,2064433000.0,11660734.0,177.04142809534974,248.0,2022-02-21 09:00:00,0.7138767261909263
3570,E02414,,,2022-02-10,7743,株式会社シード,精密機器,967260000.0,17812539000.0,17041921000.0,2011602000.0,13099104000.0,9672600000.0,-626164200.0,-4052668200.0,25033422.0,-161.89030009560818,510.0,2022-02-22 09:00:00,-0.3174319609717807
3571,E04916,,,2022-02-14,9610,ウィルソン・ラーニング　ワールドワイド株式会社,サービス業,-435843000.0,1581578000.0,591777000.0,220092000.0,222459000.0,-4358430000.0,1091537600.0,-3489351400.0,5154580.0,-676.9419428935045,167.0,2022-02-22 15:15:02,-4.053544568224577
3572,E00093,,,2022-02-03,1814,大末建設株式会社,建設業,1964000000.0,43611000000.0,26567000000.0,3498000000.0,2281000000.0,19640000000.0,15228600000.0,32587600000.0,10614225.0,3070.1817607974203,1303.0,2022-02-22 13:30:42,2.356240798770085
3573,E05020,,,2021-11-12,47120,株式会社ＫｅｙＨｏｌｄｅｒ,サービス業,0.0,8367905000.0,7475195000.0,0.0,0.0,0.0,-602329000.0,-602329000.0,17362410.0,-34.69155491662736,0.0,,0.0
3574,E24917,,,2022-02-08,6050,イー・ガーディアン株式会社,サービス業,540081000.0,4934095000.0,1275307000.0,496504000.0,296414000.0,5400810000.0,3900230600.0,9004626600.0,10405800.0,865.3468834688347,2510.0,2022-02-22 15:15:01,0.34475971452941623
3575,E35470,,,2021-11-11,7087,株式会社ウイルテック,サービス業,195000000.0,9286000000.0,3940000000.0,846000000.0,1107000000.0,1950000000.0,5404000000.0,6247000000.0,6276000.0,995.3792224346718,790.0,2022-02-22 09:21:09,1.2599736992843946
3576,E00928,,,2022-02-14,4512,わかもと製薬株式会社,医薬品,-57191000.0,8400726000.0,2003248000.0,2709012000.0,1327220000.0,-571910000.0,8705840400.0,6806710400.0,34838325.0,195.37995583886425,283.0,2022-02-22 15:15:01,0.6903885365330892
3577,E32601,,,2021-11-12,6533,株式会社Orchestra Holdings,サービス業,906703000.0,7119167000.0,3575089000.0,951977000.0,497249000.0,9067030000.0,3781037200.0,12350818200.0,9793600.0,1261.111154223166,2621.0,2022-02-22 09:00:00,0.481156487685298
3578,E05575,,,2021-11-12,2480,システム・ロケーション株式会社,サービス業,261591000.0,1962922000.0,164103000.0,802451000.0,331449000.0,2615910000.0,2568449400.0,4852910400.0,3570000.0,1359.358655462185,1582.0,2022-02-21 09:00:00,0.8592659010506858
